ratio,total flow rate,polarity,ca,bo,mo,pitch,l,viscosity,interfacial tension,contact angle,s/f
1.5,1400,2.4,0.12809251,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
1.5,1600,2.4,0.146391439,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,0
1.5,1800,2.4,0.164690369,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,0
1.5,2000,2.4,0.182989299,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,0
3,200,2.4,0.011436831,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
3,400,2.4,0.022873662,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
3,600,2.4,0.034310494,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
3,800,2.4,0.045747325,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
3,1000,2.4,0.057184156,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
3,1200,2.4,0.068620987,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
3,1400,2.4,0.080057818,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
3,1600,2.4,0.09149465,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
3,1800,2.4,0.102931481,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
3,2000,2.4,0.114368312,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,0
1,200,2.4,0.022873662,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1,400,2.4,0.045747325,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1,600,2.4,0.068620987,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1,800,2.4,0.09149465,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1,1000,2.4,0.114368312,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1,1200,2.4,0.137241974,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1,1400,2.4,0.160115637,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1,1600,2.4,0.182989299,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1,1800,2.4,0.205862962,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1,2000,2.4,0.228736624,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1.5,200,2.4,0.01829893,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1.5,400,2.4,0.03659786,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1.5,600,2.4,0.05489679,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1.5,800,2.4,0.07319572,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1.5,1000,2.4,0.09149465,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1.5,1200,2.4,0.10979358,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1.5,1400,2.4,0.12809251,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1.5,1600,2.4,0.146391439,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1.5,1800,2.4,0.164690369,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1.5,2000,2.4,0.182989299,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
3,200,2.4,0.011436831,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
3,400,2.4,0.022873662,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
3,600,2.4,0.034310494,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
3,800,2.4,0.045747325,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
3,1000,2.4,0.057184156,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
3,1200,2.4,0.068620987,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
3,1400,2.4,0.080057818,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
3,1600,2.4,0.09149465,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
3,1800,2.4,0.102931481,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
3,2000,2.4,0.114368312,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1,200,2.4,0.022873662,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
1,400,2.4,0.045747325,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
1,600,2.4,0.068620987,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
1,800,2.4,0.09149465,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
1,1000,2.4,0.114368312,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
1,1200,2.4,0.137241974,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
1,1400,2.4,0.160115637,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
1,1600,2.4,0.182989299,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
1,1800,2.4,0.205862962,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
1,2000,2.4,0.228736624,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
1.5,200,2.4,0.01829893,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
1.5,400,2.4,0.03659786,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
1.5,600,2.4,0.05489679,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
1.5,800,2.4,0.07319572,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
1.5,1000,2.4,0.09149465,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
1.5,1200,2.4,0.10979358,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
1.5,1400,2.4,0.12809251,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
1.5,1600,2.4,0.146391439,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
1.5,1800,2.4,0.164690369,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
1.5,2000,2.4,0.182989299,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,0
3,200,2.4,0.011436831,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
3,400,2.4,0.022873662,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
3,600,2.4,0.034310494,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
3,800,2.4,0.045747325,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
3,1000,2.4,0.057184156,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
3,1200,2.4,0.068620987,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
3,1400,2.4,0.080057818,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
3,1600,2.4,0.09149465,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
3,1800,2.4,0.102931481,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
3,2000,2.4,0.114368312,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,0
1,200,2.4,0.022873662,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
1,400,2.4,0.045747325,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
1,600,2.4,0.068620987,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
1,800,2.4,0.09149465,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
1,1000,2.4,0.114368312,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
1,1200,2.4,0.137241974,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
1,1400,2.4,0.160115637,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
1,1600,2.4,0.182989299,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
1,1800,2.4,0.205862962,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
1,2000,2.4,0.228736624,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,0
1.5,200,2.4,0.01829893,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
1.5,400,2.4,0.03659786,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
1.5,600,2.4,0.05489679,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
1.5,800,2.4,0.07319572,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
1.5,1000,2.4,0.09149465,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
1.5,1200,2.4,0.10979358,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
1.5,1400,2.4,0.12809251,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
1.5,1600,2.4,0.146391439,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
1.5,1800,2.4,0.164690369,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
1.5,2000,2.4,0.182989299,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,0
3,200,2.4,0.011436831,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
3,400,2.4,0.022873662,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
3,600,2.4,0.034310494,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
3,800,2.4,0.045747325,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
3,1000,2.4,0.057184156,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
3,1200,2.4,0.068620987,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
3,1400,2.4,0.080057818,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
3,1600,2.4,0.09149465,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
3,1800,2.4,0.102931481,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
3,2000,2.4,0.114368312,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
1,200,2.4,0.022873662,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
1,400,2.4,0.045747325,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
1,600,2.4,0.068620987,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
1,800,2.4,0.09149465,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
1,1000,2.4,0.114368312,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
1,1200,2.4,0.137241974,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
1,1400,2.4,0.160115637,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
1,1600,2.4,0.182989299,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,0
1,1800,2.4,0.205862962,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,0
1,2000,2.4,0.228736624,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,0
1.5,200,2.4,0.01829893,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
1.5,400,2.4,0.03659786,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
1.5,600,2.4,0.05489679,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
1.5,800,2.4,0.07319572,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
1.5,1000,2.4,0.09149465,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
1.5,1200,2.4,0.10979358,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
1.5,1400,2.4,0.12809251,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,0
1.5,1600,2.4,0.146391439,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,0
1.5,1800,2.4,0.164690369,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,0
1.5,2000,2.4,0.182989299,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,0
3,200,2.4,0.011436831,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
3,400,2.4,0.022873662,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
3,600,2.4,0.034310494,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
3,800,2.4,0.045747325,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
3,1000,2.4,0.057184156,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
3,1200,2.4,0.068620987,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
3,1400,2.4,0.080057818,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
3,1600,2.4,0.09149465,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,0
3,1800,2.4,0.102931481,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,0
3,2000,2.4,0.114368312,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,0
1,200,2.4,0.022873662,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1,400,2.4,0.045747325,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1,600,2.4,0.068620987,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1,800,2.4,0.09149465,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1,1000,2.4,0.114368312,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1,1200,2.4,0.137241974,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1,1400,2.4,0.160115637,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1,1600,2.4,0.182989299,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1,1800,2.4,0.205862962,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1,2000,2.4,0.228736624,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1.5,200,2.4,0.01829893,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1.5,400,2.4,0.03659786,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1.5,600,2.4,0.05489679,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1.5,800,2.4,0.07319572,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1.5,1000,2.4,0.09149465,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1.5,1200,2.4,0.10979358,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1.5,1400,2.4,0.12809251,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1.5,1600,2.4,0.146391439,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1.5,1800,2.4,0.164690369,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1.5,2000,2.4,0.182989299,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
3,200,2.4,0.011436831,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
3,400,2.4,0.022873662,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
3,600,2.4,0.034310494,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
3,800,2.4,0.045747325,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
3,1000,2.4,0.057184156,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
3,1200,2.4,0.068620987,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
3,1400,2.4,0.080057818,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
3,1600,2.4,0.09149465,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
3,1800,2.4,0.102931481,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
3,2000,2.4,0.114368312,0.0346,4.34E-10,0.245,7,0.0006,0.0000284,10.46666667,1
1,200,2.4,0.022873662,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
1,400,2.4,0.045747325,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
1,600,2.4,0.068620987,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
1,800,2.4,0.09149465,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
1,1000,2.4,0.114368312,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
1,1200,2.4,0.137241974,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
1,1400,2.4,0.160115637,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
1,1600,2.4,0.182989299,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
1,1800,2.4,0.205862962,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
1,2000,2.4,0.228736624,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,0
1.5,200,2.4,0.01829893,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
1.5,400,2.4,0.03659786,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
1.5,600,2.4,0.05489679,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
1.5,800,2.4,0.07319572,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
1.5,1000,2.4,0.09149465,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
1.5,1200,2.4,0.10979358,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
1.5,1400,2.4,0.12809251,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
1.5,1600,2.4,0.146391439,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
1.5,1800,2.4,0.164690369,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
1.5,2000,2.4,0.182989299,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,0
3,200,2.4,0.011436831,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
3,400,2.4,0.022873662,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
3,600,2.4,0.034310494,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
3,800,2.4,0.045747325,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
3,1000,2.4,0.057184156,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
3,1200,2.4,0.068620987,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
3,1400,2.4,0.080057818,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
3,1600,2.4,0.09149465,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
3,1800,2.4,0.102931481,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,1
3,2000,2.4,0.114368312,0.0346,4.34E-10,0.245,14,0.0006,0.0000284,10.46666667,0
1,200,2.4,0.022873662,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
1,400,2.4,0.045747325,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
1,600,2.4,0.068620987,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
1,800,2.4,0.09149465,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
1,1000,2.4,0.114368312,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
1,1200,2.4,0.137241974,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
1,1400,2.4,0.160115637,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
1,1600,2.4,0.182989299,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
1,1800,2.4,0.205862962,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,0
1,2000,2.4,0.228736624,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,0
1.5,200,2.4,0.01829893,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
1.5,400,2.4,0.03659786,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
1.5,600,2.4,0.05489679,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
1.5,800,2.4,0.07319572,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
1.5,1000,2.4,0.09149465,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
1.5,1200,2.4,0.10979358,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
1.5,1400,2.4,0.12809251,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
1.5,1600,2.4,0.146391439,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
1.5,1800,2.4,0.164690369,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,0
1.5,2000,2.4,0.182989299,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,0
3,200,2.4,0.011436831,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
3,400,2.4,0.022873662,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
3,600,2.4,0.034310494,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
3,800,2.4,0.045747325,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
3,1000,2.4,0.057184156,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
3,1200,2.4,0.068620987,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
3,1400,2.4,0.080057818,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
3,1600,2.4,0.09149465,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,1
3,1800,2.4,0.102931481,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,0
3,2000,2.4,0.114368312,0.0346,4.34E-10,0.453,7,0.0006,0.0000284,10.46666667,0
1,200,2.4,0.022873662,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
1,400,2.4,0.045747325,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
1,600,2.4,0.068620987,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
1,800,2.4,0.09149465,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
1,1000,2.4,0.114368312,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,0
1,1200,2.4,0.137241974,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,0
1,1400,2.4,0.160115637,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,0
1,1600,2.4,0.182989299,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,0
1,1800,2.4,0.205862962,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,0
1,2000,2.4,0.228736624,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,0
1.5,200,2.4,0.01829893,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
1.5,400,2.4,0.03659786,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
1.5,600,2.4,0.05489679,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
1.5,800,2.4,0.07319572,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
1.5,1000,2.4,0.09149465,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
1.5,1200,2.4,0.10979358,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,0
1.5,1400,2.4,0.12809251,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,0
1.5,1600,2.4,0.146391439,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,0
1.5,1800,2.4,0.164690369,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,0
1.5,2000,2.4,0.182989299,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,0
3,200,2.4,0.011436831,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
3,400,2.4,0.022873662,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
3,600,2.4,0.034310494,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
3,800,2.4,0.045747325,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
3,1000,2.4,0.057184156,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,1
3,1200,2.4,0.068620987,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,0
3,1400,2.4,0.080057818,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,0
3,1600,2.4,0.09149465,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,0
3,1800,2.4,0.102931481,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,0
3,2000,2.4,0.114368312,0.0346,4.34E-10,0.453,14,0.0006,0.0000284,10.46666667,0
